Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,2.199999,0,0,-7.998145,-0.4656709,7.996611,-0.4248616,0.009401494,-0.7932985,0,
1,2.219999,0,0,-7.998139,-0.4655848,7.996603,-0.424693,0.009451897,-0.7924437,0,
1,2.239999,0,0,-7.998134,-0.4654986,7.996594,-0.4245243,0.009502179,-0.7915925,0,
1,2.259999,0,0,-7.998128,-0.4654123,7.996585,-0.4243555,0.009552272,-0.7907444,0,
1,2.279999,0,0,-7.998122,-0.4653259,7.996577,-0.4241866,0.009602161,-0.7898993,0,
1,2.299999,0,0,-7.998116,-0.4652393,7.996568,-0.4240175,0.009651793,-0.7890567,0,
1,2.319999,0,0,-7.998111,-0.4651527,7.99656,-0.4238485,0.009701119,-0.7882165,0,
1,2.339998,0,0,-7.998105,-0.465066,7.996551,-0.4236794,0.009750107,-0.7873783,0,
1,2.359998,0,0,-7.998099,-0.4649791,7.996542,-0.4235102,0.00979872,-0.786542,0,
1,2.379998,0,0,-7.998094,-0.4648922,7.996534,-0.423341,0.009846922,-0.7857077,0,
1,2.399998,0,0,-7.998088,-0.4648052,7.996525,-0.4231719,0.009894659,-0.784875,0,
1,2.419998,0,0,-7.998082,-0.464718,7.996517,-0.4230027,0.009941909,-0.7840443,0,
1,2.439998,0,0,-7.998076,-0.4646307,7.996508,-0.4228336,0.009988639,-0.7832152,0,
1,2.459998,0,0,-7.998071,-0.4645432,7.9965,-0.4226645,0.01003482,-0.782388,0,
1,2.479998,0,0,-7.998065,-0.4644556,7.996491,-0.4224954,0.01008041,-0.7815627,0,
1,2.499998,0,0,-7.998059,-0.4643679,7.996482,-0.4223264,0.01012543,-0.7807396,0,
1,2.519998,0,0,-7.998054,-0.46428,7.996474,-0.4221574,0.01016983,-0.7799186,0,
1,2.539998,0,0,-7.998048,-0.464192,7.996465,-0.4219884,0.01021362,-0.7791001,0,
1,2.559998,0,0,-7.998042,-0.4641038,7.996457,-0.4218195,0.0102568,-0.778284,0,
1,2.579998,0,0,-7.998036,-0.4640153,7.996448,-0.4216506,0.01029935,-0.7774706,0,
1,2.599998,0,0,-7.998031,-0.4639267,7.996439,-0.4214818,0.01034128,-0.7766602,0,
1,2.619998,0,0,-7.998025,-0.4638379,7.996431,-0.4213129,0.0103826,-0.7758528,0,
1,2.639998,0,0,-7.998019,-0.4637489,7.996423,-0.4211441,0.01042334,-0.7750486,0,
1,2.659998,0,0,-7.998013,-0.4636597,7.996416,-0.4209753,0.01046351,-0.7742478,0,
1,2.679998,0,0,-7.998008,-0.4635702,7.996409,-0.4208064,0.01050311,-0.7734503,0,
1,2.699998,0,0,-7.998002,-0.4634806,7.996402,-0.4206376,0.01054221,-0.7726564,0,
1,2.719998,0,0,-7.997996,-0.4633907,7.996395,-0.4204687,0.0105808,-0.7718662,0,
1,2.739998,0,0,-7.997991,-0.4633006,7.996387,-0.4202998,0.01061895,-0.7710798,0,
1,2.759998,0,0,-7.997985,-0.4632103,7.99638,-0.4201309,0.01065668,-0.7702972,0,
1,2.779998,0,0,-7.997979,-0.4631198,7.996373,-0.4199619,0.01069405,-0.7695185,0,
1,2.799998,0,0,-7.997973,-0.4630291,7.996366,-0.4197929,0.01073107,-0.7687435,0,
1,2.819998,0,0,-7.997968,-0.4629382,7.996359,-0.4196238,0.0107678,-0.7679725,0,
1,2.839998,0,0,-7.997962,-0.4628471,7.996352,-0.4194547,0.01080428,-0.7672056,0,
1,2.859998,0,0,-7.997956,-0.4627559,7.996345,-0.4192855,0.01084054,-0.7664427,0,
1,2.879998,0,0,-7.997951,-0.4626645,7.996337,-0.4191163,0.01087664,-0.7656837,0,
