Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,LineNum,
1,3.119997,0,0,-7.996645,-0.438536,7.994685,-0.3836213,0.01731372,-0.7271547,7,
1,3.139997,0,0,-7.996638,-0.4384229,7.994678,-0.3834521,0.01731417,-0.7268346,7,
1,3.159997,0,0,-7.996631,-0.4383098,7.99467,-0.3832829,0.01731461,-0.7265155,7,
1,3.179997,0,0,-7.996624,-0.4381967,7.994663,-0.3831137,0.01731503,-0.7261974,7,
1,3.199997,0,0,-7.996616,-0.4380835,7.994656,-0.3829444,0.01731547,-0.7258803,7,
1,3.219997,0,0,-7.996609,-0.4379703,7.994649,-0.3827752,0.0173159,-0.7255642,7,
1,3.239997,0,0,-7.996602,-0.437857,7.994642,-0.382606,0.01731635,-0.7252492,7,
1,3.259997,0,0,-7.996595,-0.4377437,7.994635,-0.3824368,0.01731682,-0.7249352,7,
1,3.279997,0,0,-7.996588,-0.4376304,7.994627,-0.3822675,0.01731732,-0.7246221,7,
1,3.299997,0,0,-7.996581,-0.4375169,7.99462,-0.3820983,0.01731784,-0.72431,7,
1,3.319997,0,0,-7.996573,-0.4374035,7.994613,-0.381929,0.01731838,-0.7239988,7,
1,3.339997,0,0,-7.996566,-0.43729,7.994606,-0.3817598,0.01731893,-0.7236887,7,
1,3.359997,0,0,-7.996559,-0.4371765,7.994599,-0.3815905,0.01731949,-0.7233796,7,
1,3.379997,0,0,-7.996552,-0.4370629,7.994592,-0.3814212,0.01732006,-0.7230713,7,
1,3.399997,0,0,-7.996545,-0.4369494,7.994585,-0.381252,0.01732061,-0.722764,7,
1,3.419997,0,0,-7.996538,-0.4368357,7.994577,-0.3810827,0.01732116,-0.7224576,7,
1,3.439997,0,0,-7.996531,-0.4367221,7.99457,-0.3809134,0.01732168,-0.7221522,7,
1,3.459997,0,0,-7.996523,-0.4366083,7.994563,-0.3807441,0.01732216,-0.7218477,7,
1,3.479997,0,0,-7.996516,-0.4364946,7.994556,-0.3805748,0.01732258,-0.7215441,7,
1,3.499997,0,0,-7.996509,-0.4363808,7.994549,-0.3804055,0.01732295,-0.7212415,7,
1,3.519997,0,0,-7.996502,-0.4362669,7.994542,-0.3802361,0.01732323,-0.7209398,7,
1,3.539997,0,0,-7.996495,-0.436153,7.994534,-0.3800668,0.01732343,-0.7206391,7,
1,3.559997,0,0,-7.996488,-0.4360391,7.994527,-0.3798976,0.01732353,-0.7203391,7,
1,3.579997,0,0,-7.99648,-0.4359251,7.99452,-0.3797283,0.01732352,-0.72004,7,
1,3.599997,0,0,-7.996473,-0.435811,7.994513,-0.379559,0.01732338,-0.7197418,7,
1,3.619997,0,0,-7.996466,-0.4356969,7.994506,-0.3793897,0.0173231,-0.7194445,7,
1,3.639997,0,0,-7.996459,-0.4355827,7.994499,-0.3792205,0.01732267,-0.719148,7,
1,3.659997,0,0,-7.996452,-0.4354685,7.994492,-0.3790512,0.01732208,-0.7188525,7,
1,3.679996,0,0,-7.996445,-0.4353542,7.994484,-0.378882,0.01732133,-0.7185578,7,
1,3.699996,0,0,-7.996438,-0.4352398,7.994477,-0.3787128,0.0173204,-0.7182639,7,
1,3.719996,0,0,-7.99643,-0.4351254,7.99447,-0.3785436,0.0173193,-0.7179709,7,
1,3.739996,0,0,-7.996423,-0.4350109,7.994463,-0.3783744,0.01731802,-0.7176787,7,
1,3.759996,0,0,-7.996416,-0.4348963,7.994456,-0.3782053,0.01731655,-0.7173874,7,
1,3.779996,0,0,-7.996409,-0.4347817,7.994449,-0.3780361,0.01731489,-0.7170969,7,
1,3.799996,0,0,-7.996402,-0.4346671,7.994442,-0.377867,0.01731304,-0.7168073,7,
1,3.819996,0,0,-7.996395,-0.4345523,7.994434,-0.3776979,0.017311,-0.7165185,7,
1,3.839996,0,0,-7.996387,-0.4344375,7.994427,-0.3775288,0.01730879,-0.7162304,7,
1,3.859996,0,0,-7.99638,-0.4343226,7.99442,-0.3773598,0.0173064,-0.7159432,7,
1,3.879996,0,0,-7.996373,-0.4342077,7.994413,-0.3771908,0.01730383,-0.7156567,7,
1,3.899996,0,0,-7.996366,-0.4340927,7.994406,-0.3770218,0.01730112,-0.7153711,7,
1,3.919996,0,0,-7.996359,-0.4339776,7.994399,-0.3768528,0.01729823,-0.7150863,7,
1,3.939996,0,0,-7.996352,-0.4338625,7.994391,-0.3766838,0.01729518,-0.7148023,7,
1,3.959996,0,0,-7.996345,-0.4337473,7.994384,-0.3765149,0.01729199,-0.7145191,7,
1,3.979996,0,0,-7.996337,-0.433632,7.994377,-0.3763459,0.01728866,-0.7142367,7,
1,3.999996,0,0,-7.99633,-0.4335167,7.99437,-0.3761771,0.01728521,-0.713955,7,
1,4.019996,0,0,-7.996323,-0.4334014,7.994363,-0.3760083,0.01728165,-0.7136742,7,
1,4.039996,0,0,-7.996316,-0.433286,7.994356,-0.3758395,0.01727801,-0.713394,7,
1,4.059996,0,0,-7.996309,-0.4331705,7.994349,-0.3756707,0.01727428,-0.7131147,7,
1,4.079996,0,0,-7.996302,-0.433055,7.994341,-0.3755019,0.01727047,-0.7128363,7,
1,4.099996,0,0,-7.996294,-0.4329394,7.994334,-0.3753332,0.01726659,-0.7125584,7,
1,4.119996,0,0,-7.996287,-0.4328237,7.994327,-0.3751644,0.01726267,-0.7122815,7,
1,4.139996,0,0,-7.99628,-0.4327081,7.99432,-0.3749957,0.01725871,-0.7120053,7,
1,4.159996,0,0,-7.996273,-0.4325923,7.994313,-0.3748269,0.01725471,-0.7117299,7,
1,4.179996,0,0,-7.996266,-0.4324766,7.994306,-0.3746582,0.01725068,-0.7114551,7,
1,4.199996,0,0,-7.996259,-0.4323607,7.994298,-0.3744895,0.01724663,-0.7111812,7,
1,4.219996,0,0,-7.996252,-0.4322449,7.994291,-0.3743207,0.01724257,-0.710908,7,
1,4.239996,0,0,-7.996244,-0.432129,7.994284,-0.374152,0.01723851,-0.7106355,7,
1,4.259996,0,0,-7.996237,-0.4320131,7.994277,-0.3739832,0.01723445,-0.7103638,7,
1,4.279996,0,0,-7.99623,-0.4318971,7.99427,-0.3738145,0.01723038,-0.7100928,7,
1,4.299996,0,0,-7.996223,-0.4317811,7.994263,-0.3736458,0.01722633,-0.7098226,7,
1,4.319996,0,0,-7.996216,-0.431665,7.994256,-0.373477,0.01722228,-0.7095531,7,
1,4.339996,0,0,-7.996209,-0.4315489,7.994248,-0.3733083,0.01721823,-0.7092842,7,
1,4.359996,0,0,-7.996202,-0.4314328,7.994241,-0.3731395,0.01721418,-0.7090161,7,
1,4.379996,0,0,-7.996194,-0.4313166,7.994234,-0.3729708,0.01721012,-0.7087488,7,
1,4.399996,0,0,-7.996187,-0.4312004,7.994227,-0.372802,0.01720606,-0.7084821,7,
1,4.419996,0,0,-7.99618,-0.4310842,7.99422,-0.3726333,0.01720199,-0.7082161,7,
1,4.439996,0,0,-7.996173,-0.4309679,7.994213,-0.3724646,0.01719791,-0.7079508,7,
1,4.459996,0,0,-7.996166,-0.4308516,7.994205,-0.3722958,0.01719381,-0.7076862,7,
1,4.479996,0,0,-7.996159,-0.4307353,7.994198,-0.3721271,0.01718968,-0.7074224,7,
1,4.499996,0,0,-7.996151,-0.4306189,7.994191,-0.3719584,0.01718553,-0.7071592,7,
1,4.519996,0,0,-7.996144,-0.4305024,7.994184,-0.3717898,0.01718132,-0.7068966,7,
1,4.539996,0,0,-7.996137,-0.4303859,7.994177,-0.3716211,0.01717706,-0.7066347,7,
1,4.559996,0,0,-7.99613,-0.4302694,7.99417,-0.3714525,0.01717275,-0.7063735,7,
1,4.579996,0,0,-7.996123,-0.4301528,7.994163,-0.3712838,0.01716837,-0.7061129,7,
1,4.599996,0,0,-7.996116,-0.4300362,7.994155,-0.3711152,0.01716391,-0.7058531,7,
1,4.619996,0,0,-7.996109,-0.4299196,7.994148,-0.3709465,0.01715937,-0.7055939,7,
1,4.639996,0,0,-7.996101,-0.4298029,7.994142,-0.3707779,0.01715476,-0.7053354,7,
1,4.659996,0,0,-7.996094,-0.4296861,7.994135,-0.3706093,0.01715003,-0.7050775,7,
1,4.679996,0,0,-7.996087,-0.4295693,7.99413,-0.3704407,0.0171452,-0.7048202,7,
1,4.699996,0,0,-7.99608,-0.4294525,7.994124,-0.3702721,0.01714025,-0.7045636,7,
1,4.719995,0,0,-7.996073,-0.4293356,7.994118,-0.3701035,0.01713519,-0.7043076,7,
1,4.739995,0,0,-7.996066,-0.4292186,7.994112,-0.3699349,0.01713,-0.7040522,7,
1,4.759995,0,0,-7.996058,-0.4291017,7.994107,-0.3697664,0.0171247,-0.7037973,7,
1,4.779995,0,0,-7.996051,-0.4289846,7.994101,-0.3695978,0.01711927,-0.7035432,7,
1,4.799995,0,0,-7.996044,-0.4288675,7.994095,-0.3694294,0.01711372,-0.7032896,7,
1,4.819995,0,0,-7.996037,-0.4287504,7.99409,-0.369261,0.01710803,-0.7030367,7,
1,4.839995,0,0,-7.99603,-0.4286332,7.994084,-0.3690926,0.01710221,-0.7027844,7,
1,4.859995,0,0,-7.996023,-0.4285159,7.994078,-0.3689242,0.01709626,-0.7025326,7,
1,4.879995,0,0,-7.996016,-0.4283986,7.994072,-0.3687558,0.01709018,-0.7022816,7,
1,4.899995,0,0,-7.996008,-0.4282812,7.994067,-0.3685874,0.01708397,-0.7020311,7,
1,4.919995,0,0,-7.996001,-0.4281638,7.994061,-0.3684191,0.01707764,-0.7017811,7,
1,4.939995,0,0,-7.995994,-0.4280463,7.994055,-0.3682508,0.01707121,-0.7015318,7,
1,4.959995,0,0,-7.995987,-0.4279288,7.99405,-0.3680824,0.01706466,-0.701283,7,
1,4.979995,0,0,-7.99598,-0.4278112,7.994044,-0.3679141,0.01705801,-0.7010348,7,
1,4.999995,0,0,-7.995973,-0.4276936,7.994038,-0.3677458,0.01705127,-0.7007872,7,
2,0.01999962,0,0,-7.997653,-0.456059,7.995747,-0.4106431,0.01575319,-0.8071719,0,
2,0.0399996,0,0,-7.997647,-0.4559577,7.99574,-0.4104749,0.01577758,-0.8065969,0,
2,0.05999959,0,0,-7.997641,-0.4558563,7.995733,-0.4103066,0.01580213,-0.8060245,0,
2,0.07999957,0,0,-7.997635,-0.4557548,7.995726,-0.4101383,0.01582687,-0.8054547,0,
2,0.09999955,0,0,-7.99763,-0.4556533,7.995718,-0.4099699,0.01585181,-0.8048876,0,
2,0.1199995,0,0,-7.997624,-0.4555518,7.995711,-0.4098013,0.01587698,-0.8043231,0,
2,0.1399995,0,0,-7.997618,-0.4554503,7.995704,-0.4096327,0.01590236,-0.8037613,0,
2,0.1599995,0,0,-7.997612,-0.4553487,7.995697,-0.4094641,0.01592798,-0.8032021,0,
2,0.1799995,0,0,-7.997607,-0.455247,7.99569,-0.4092953,0.01595383,-0.8026456,0,
2,0.1999995,0,0,-7.997601,-0.4551454,7.995683,-0.4091265,0.01597988,-0.8020916,0,
2,0.2199994,0,0,-7.997595,-0.4550437,7.995676,-0.4089575,0.01600611,-0.8015403,0,
2,0.2399994,0,0,-7.99759,-0.4549419,7.995668,-0.4087885,0.01603251,-0.8009914,0,
2,0.2599994,0,0,-7.997584,-0.4548402,7.995661,-0.4086194,0.01605904,-0.8004451,0,
2,0.2799994,0,0,-7.997578,-0.4547383,7.995654,-0.4084502,0.01608564,-0.7999014,0,
