Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,2.439997,0,0,-7.996864,-0.4435098,7.994889,-0.3901278,0.01760529,-0.7527462,3,
1,2.459997,0,0,-7.996857,-0.4433996,7.994882,-0.3899576,0.01761202,-0.7523887,3,
1,2.479997,0,0,-7.99685,-0.4432893,7.994874,-0.3897875,0.01761865,-0.7520324,3,
1,2.499997,0,0,-7.996842,-0.443179,7.994867,-0.3896173,0.01762517,-0.7516774,3,
1,2.519997,0,0,-7.996835,-0.4430686,7.99486,-0.3894471,0.01763154,-0.7513235,3,
1,2.539997,0,0,-7.996828,-0.4429581,7.994853,-0.389277,0.01763775,-0.7509708,3,
1,2.559997,0,0,-7.996821,-0.4428476,7.994846,-0.3891068,0.01764379,-0.7506194,3,
1,2.579997,0,0,-7.996814,-0.442737,7.994839,-0.3889367,0.01764963,-0.7502692,3,
1,2.599997,0,0,-7.996807,-0.4426264,7.994832,-0.3887665,0.01765525,-0.7499201,3,
1,2.619997,0,0,-7.996799,-0.4425157,7.994824,-0.3885964,0.01766065,-0.7495722,3,
1,2.639997,0,0,-7.996792,-0.4424049,7.994817,-0.3884263,0.01766581,-0.7492255,3,
1,2.659997,0,0,-7.996785,-0.442294,7.99481,-0.3882562,0.01767073,-0.7488799,3,
1,2.679997,0,0,-7.996778,-0.4421831,7.994803,-0.3880861,0.01767538,-0.7485354,3,
1,2.699997,0,0,-7.996771,-0.442072,7.994796,-0.3879159,0.01767976,-0.7481921,3,
1,2.719997,0,0,-7.996764,-0.4419609,7.994789,-0.3877459,0.01768388,-0.74785,3,
1,2.739997,0,0,-7.996757,-0.4418497,7.994781,-0.3875758,0.01768773,-0.7475089,3,
1,2.759997,0,0,-7.996749,-0.4417385,7.994774,-0.3874058,0.01769131,-0.7471691,3,
1,2.779997,0,0,-7.996742,-0.4416272,7.994767,-0.3872358,0.01769461,-0.7468303,3,
1,2.799997,0,0,-7.996735,-0.4415157,7.99476,-0.3870658,0.01769765,-0.7464926,3,
1,2.819997,0,0,-7.996728,-0.4414043,7.994753,-0.3868959,0.01770042,-0.746156,3,
1,2.839997,0,0,-7.996721,-0.4412927,7.994746,-0.386726,0.01770295,-0.7458205,3,
1,2.859997,0,0,-7.996714,-0.441181,7.994739,-0.3865561,0.01770524,-0.7454861,3,
1,2.879997,0,0,-7.996706,-0.4410693,7.994731,-0.3863862,0.01770729,-0.7451528,3,
1,2.899997,0,0,-7.996699,-0.4409574,7.994724,-0.3862163,0.01770913,-0.7448205,3,
1,2.919997,0,0,-7.996692,-0.4408455,7.994717,-0.3860465,0.01771076,-0.7444894,3,
1,2.939997,0,0,-7.996685,-0.4407336,7.99471,-0.3858767,0.01771221,-0.7441593,3,
1,2.959997,0,0,-7.996678,-0.4406215,7.994703,-0.385707,0.01771349,-0.7438302,3,
1,2.979997,0,0,-7.996671,-0.4405094,7.994696,-0.3855372,0.01771461,-0.7435022,3,
1,2.999997,0,0,-7.996664,-0.4403972,7.994689,-0.3853675,0.0177156,-0.7431753,3,
1,3.019997,0,0,-7.996656,-0.4402849,7.994681,-0.3851978,0.01771647,-0.7428495,3,
1,3.039997,0,0,-7.996649,-0.4401726,7.994674,-0.3850281,0.01771724,-0.7425246,3,
1,3.059997,0,0,-7.996642,-0.4400602,7.994667,-0.3848584,0.01771792,-0.7422009,3,
1,3.079997,0,0,-7.996635,-0.4399478,7.99466,-0.3846887,0.01771853,-0.7418782,3,
1,3.099997,0,0,-7.996628,-0.4398353,7.994653,-0.384519,0.0177191,-0.7415565,3,
1,3.119997,0,0,-7.996621,-0.4397228,7.994646,-0.3843494,0.01771963,-0.7412359,3,
1,3.139997,0,0,-7.996614,-0.4396102,7.994638,-0.3841797,0.01772013,-0.7409163,3,
1,3.159997,0,0,-7.996606,-0.4394975,7.994631,-0.38401,0.01772061,-0.7405976,3,
1,3.179997,0,0,-7.996599,-0.4393848,7.994624,-0.3838404,0.01772109,-0.74028,3,
1,3.199997,0,0,-7.996592,-0.439272,7.994617,-0.3836707,0.01772156,-0.7399634,3,
1,3.219997,0,0,-7.996585,-0.4391593,7.99461,-0.3835011,0.01772205,-0.7396478,3,
1,3.239997,0,0,-7.996578,-0.4390465,7.994603,-0.3833314,0.01772254,-0.7393332,3,
1,3.259997,0,0,-7.996571,-0.4389336,7.994596,-0.3831617,0.01772305,-0.7390196,3,
1,3.279997,0,0,-7.996563,-0.4388207,7.994588,-0.382992,0.01772357,-0.7387069,3,
1,3.299997,0,0,-7.996556,-0.4387077,7.994581,-0.3828223,0.01772412,-0.7383953,3,
1,3.319997,0,0,-7.996549,-0.4385947,7.994574,-0.3826526,0.01772469,-0.7380846,3,
1,3.339997,0,0,-7.996542,-0.4384817,7.994567,-0.3824829,0.01772526,-0.7377748,3,
1,3.359997,0,0,-7.996535,-0.4383686,7.99456,-0.3823132,0.01772584,-0.7374661,3,
1,3.379997,0,0,-7.996528,-0.4382555,7.994553,-0.3821435,0.01772641,-0.7371582,3,
1,3.399997,0,0,-7.996521,-0.4381423,7.994545,-0.3819737,0.01772698,-0.7368515,3,
1,3.419997,0,0,-7.996513,-0.4380291,7.994538,-0.381804,0.01772752,-0.7365455,3,
1,3.439997,0,0,-7.996506,-0.4379159,7.994531,-0.3816343,0.01772804,-0.7362405,3,
1,3.459997,0,0,-7.996499,-0.4378026,7.994524,-0.3814646,0.01772851,-0.7359365,3,
1,3.479997,0,0,-7.996492,-0.4376893,7.994517,-0.3812948,0.01772893,-0.7356333,3,
1,3.499997,0,0,-7.996485,-0.4375759,7.99451,-0.3811251,0.01772928,-0.7353311,3,
1,3.519997,0,0,-7.996478,-0.4374625,7.994503,-0.3809554,0.01772955,-0.7350298,3,
1,3.539997,0,0,-7.99647,-0.437349,7.994495,-0.3807857,0.01772973,-0.7347293,3,
1,3.559997,0,0,-7.996463,-0.4372354,7.994488,-0.3806159,0.0177298,-0.7344298,3,
1,3.579997,0,0,-7.996456,-0.4371219,7.994481,-0.3804462,0.01772976,-0.734131,3,
1,3.599997,0,0,-7.996449,-0.4370082,7.994474,-0.3802765,0.01772959,-0.7338333,3,
1,3.619997,0,0,-7.996442,-0.4368945,7.994467,-0.3801068,0.01772928,-0.7335364,3,
1,3.639997,0,0,-7.996435,-0.4367808,7.99446,-0.3799371,0.01772881,-0.7332404,3,
1,3.659997,0,0,-7.996428,-0.436667,7.994452,-0.3797674,0.01772819,-0.7329451,3,
1,3.679996,0,0,-7.99642,-0.4365531,7.994445,-0.3795978,0.01772738,-0.7326508,3,
1,3.699996,0,0,-7.996413,-0.4364392,7.994438,-0.3794281,0.01772642,-0.7323573,3,
1,3.719996,0,0,-7.996406,-0.4363252,7.994431,-0.3792585,0.01772526,-0.7320647,3,
1,3.739996,0,0,-7.996399,-0.4362111,7.994424,-0.3790889,0.01772392,-0.7317729,3,
1,3.759996,0,0,-7.996392,-0.436097,7.994417,-0.3789193,0.0177224,-0.7314819,3,
1,3.779996,0,0,-7.996385,-0.4359828,7.99441,-0.3787498,0.01772068,-0.7311917,3,
1,3.799996,0,0,-7.996377,-0.4358686,7.994402,-0.3785802,0.01771878,-0.7309024,3,
1,3.819996,0,0,-7.99637,-0.4357542,7.994395,-0.3784107,0.0177167,-0.7306138,3,
1,3.839996,0,0,-7.996363,-0.4356399,7.994388,-0.3782412,0.01771443,-0.7303261,3,
1,3.859996,0,0,-7.996356,-0.4355254,7.994381,-0.3780717,0.01771199,-0.7300393,3,
1,3.879996,0,0,-7.996349,-0.4354109,7.994374,-0.3779022,0.01770938,-0.7297532,3,
1,3.899996,0,0,-7.996342,-0.4352963,7.994367,-0.3777328,0.0177066,-0.7294679,3,
1,3.919996,0,0,-7.996335,-0.4351817,7.994359,-0.3775634,0.01770364,-0.7291834,3,
1,3.939996,0,0,-7.996327,-0.435067,7.994352,-0.377394,0.01770054,-0.7288997,3,
1,3.959996,0,0,-7.99632,-0.4349522,7.994345,-0.3772246,0.01769728,-0.7286168,3,
1,3.979996,0,0,-7.996313,-0.4348374,7.994338,-0.3770553,0.0176939,-0.7283347,3,
1,3.999996,0,0,-7.996306,-0.4347225,7.994331,-0.3768859,0.0176904,-0.7280534,3,
1,4.019996,0,0,-7.996299,-0.4346076,7.994324,-0.3767166,0.01768679,-0.7277728,3,
1,4.039996,0,0,-7.996292,-0.4344926,7.994317,-0.3765473,0.01768308,-0.727493,3,
1,4.059996,0,0,-7.996284,-0.4343775,7.994309,-0.376378,0.01767929,-0.727214,3,
1,4.079996,0,0,-7.996277,-0.4342624,7.994302,-0.3762088,0.01767542,-0.7269358,3,
1,4.099996,0,0,-7.99627,-0.4341473,7.994295,-0.3760396,0.0176715,-0.7266583,3,
1,4.119996,0,0,-7.996263,-0.4340321,7.994288,-0.3758704,0.01766751,-0.7263816,3,
1,4.139996,0,0,-7.996256,-0.4339168,7.994281,-0.3757012,0.01766348,-0.7261057,3,
1,4.159996,0,0,-7.996249,-0.4338015,7.994274,-0.3755321,0.01765943,-0.7258307,3,
1,4.179996,0,0,-7.996242,-0.4336862,7.994267,-0.3753629,0.01765534,-0.7255562,3,
1,4.199996,0,0,-7.996234,-0.4335708,7.994259,-0.3751938,0.01765123,-0.7252826,3,
1,4.219996,0,0,-7.996227,-0.4334554,7.994252,-0.3750246,0.0176471,-0.7250097,3,
1,4.239996,0,0,-7.99622,-0.4333399,7.994245,-0.3748555,0.01764296,-0.7247375,3,
1,4.259996,0,0,-7.996213,-0.4332244,7.994238,-0.3746863,0.01763882,-0.724466,3,
1,4.279996,0,0,-7.996206,-0.4331088,7.994231,-0.3745171,0.01763469,-0.7241954,3,
1,4.299996,0,0,-7.996199,-0.4329932,7.994224,-0.374348,0.01763055,-0.7239254,3,
1,4.319996,0,0,-7.996192,-0.4328776,7.994216,-0.3741788,0.01762641,-0.7236562,3,
1,4.339996,0,0,-7.996184,-0.4327619,7.994209,-0.3740097,0.01762227,-0.7233877,3,
1,4.359996,0,0,-7.996177,-0.4326462,7.994202,-0.3738405,0.01761813,-0.7231198,3,
1,4.379996,0,0,-7.99617,-0.4325305,7.994195,-0.3736714,0.01761398,-0.7228527,3,
1,4.399996,0,0,-7.996163,-0.4324147,7.994188,-0.3735022,0.01760983,-0.7225863,3,
1,4.419996,0,0,-7.996156,-0.4322989,7.994181,-0.373333,0.01760567,-0.7223206,3,
1,4.439996,0,0,-7.996149,-0.432183,7.994174,-0.3731639,0.01760148,-0.7220556,3,
1,4.459996,0,0,-7.996141,-0.4320671,7.994166,-0.3729947,0.01759729,-0.7217914,3,
1,4.479996,0,0,-7.996134,-0.4319512,7.994159,-0.3728256,0.01759305,-0.7215277,3,
1,4.499996,0,0,-7.996127,-0.4318352,7.994152,-0.3726564,0.01758879,-0.7212647,3,
1,4.519996,0,0,-7.99612,-0.4317192,7.994145,-0.3724873,0.01758447,-0.7210025,3,
1,4.539996,0,0,-7.996113,-0.4316032,7.994138,-0.3723182,0.0175801,-0.7207409,3,
1,4.559996,0,0,-7.996106,-0.4314871,7.994131,-0.3721492,0.01757566,-0.7204799,3,
1,4.579996,0,0,-7.996099,-0.4313709,7.994123,-0.3719801,0.01757115,-0.7202197,3,
1,4.599996,0,0,-7.996091,-0.4312547,7.994116,-0.371811,0.01756657,-0.7199601,3,
1,4.619996,0,0,-7.996084,-0.4311385,7.994109,-0.371642,0.01756189,-0.7197012,3,
1,4.639996,0,0,-7.996077,-0.4310222,7.994102,-0.371473,0.01755713,-0.7194428,3,
1,4.659996,0,0,-7.99607,-0.4309059,7.994095,-0.3713039,0.01755227,-0.7191852,3,
1,4.679996,0,0,-7.996063,-0.4307895,7.994088,-0.3711349,0.0175473,-0.7189281,3,
1,4.699996,0,0,-7.996056,-0.4306731,7.994081,-0.3709659,0.01754222,-0.7186717,3,
1,4.719995,0,0,-7.996048,-0.4305566,7.994073,-0.3707969,0.01753701,-0.7184159,3,
1,4.739995,0,0,-7.996041,-0.43044,7.994066,-0.3706279,0.01753168,-0.7181607,3,
1,4.759995,0,0,-7.996034,-0.4303235,7.994059,-0.3704589,0.01752623,-0.7179062,3,
1,4.779995,0,0,-7.996027,-0.4302068,7.994052,-0.37029,0.01752065,-0.7176523,3,
1,4.799995,0,0,-7.99602,-0.4300901,7.994045,-0.3701211,0.01751494,-0.7173989,3,
1,4.819995,0,0,-7.996013,-0.4299734,7.994038,-0.3699522,0.0175091,-0.7171462,3,
1,4.839995,0,0,-7.996006,-0.4298566,7.99403,-0.3697834,0.01750313,-0.716894,3,
1,4.859995,0,0,-7.995998,-0.4297397,7.994023,-0.3696146,0.01749703,-0.7166424,3,
1,4.879995,0,0,-7.995991,-0.4296228,7.994016,-0.3694458,0.01749079,-0.7163916,3,
1,4.899995,0,0,-7.995984,-0.4295059,7.994009,-0.369277,0.01748444,-0.7161413,3,
1,4.919995,0,0,-7.995977,-0.4293888,7.994002,-0.3691083,0.01747797,-0.7158917,3,
1,4.939995,0,0,-7.99597,-0.4292718,7.993995,-0.3689395,0.01747138,-0.7156424,3,
1,4.959995,0,0,-7.995963,-0.4291547,7.993988,-0.3687708,0.01746469,-0.7153939,3,
1,4.979995,0,0,-7.995955,-0.4290375,7.99398,-0.3686021,0.01745789,-0.7151459,3,
1,4.999995,0,0,-7.995948,-0.4289203,7.993973,-0.3684334,0.01745101,-0.7148986,3,
2,0.01999962,0,0,-7.997208,-0.4485639,7.995232,-0.3984487,0.01717339,-0.7714974,8,
2,0.0399996,0,0,-7.997201,-0.4484569,7.995225,-0.3982786,0.01718806,-0.7710715,8,
2,0.05999959,0,0,-7.997194,-0.4483499,7.995218,-0.3981086,0.01720248,-0.7706472,8,
2,0.07999957,0,0,-7.997187,-0.4482428,7.995211,-0.3979385,0.01721663,-0.7702246,8,
2,0.09999955,0,0,-7.99718,-0.4481356,7.995203,-0.3977685,0.01723048,-0.7698036,8,
2,0.1199995,0,0,-7.997172,-0.4480283,7.995196,-0.3975985,0.01724401,-0.7693841,8,
2,0.1399995,0,0,-7.997165,-0.4479209,7.995189,-0.3974286,0.0172572,-0.7689663,8,
2,0.1599995,0,0,-7.997158,-0.4478135,7.995182,-0.3972586,0.01727004,-0.76855,8,
2,0.1799995,0,0,-7.997151,-0.4477059,7.995175,-0.3970886,0.01728251,-0.7681353,8,
2,0.1999995,0,0,-7.997144,-0.4475982,7.995168,-0.3969187,0.01729459,-0.7677222,8,
2,0.2199994,0,0,-7.997137,-0.4474904,7.995161,-0.3967488,0.01730628,-0.7673106,8,
2,0.2399994,0,0,-7.997129,-0.4473825,7.995153,-0.3965788,0.01731758,-0.7669005,8,
2,0.2599994,0,0,-7.997122,-0.4472745,7.995146,-0.396409,0.01732844,-0.7664918,8,
2,0.2799994,0,0,-7.997115,-0.4471664,7.995139,-0.3962392,0.01733891,-0.7660847,8,
2,0.2999994,0,0,-7.997108,-0.4470583,7.995132,-0.3960694,0.01734901,-0.7656791,8,
